관서명,주소,Latitude,Longitude
(재)영화의전당,"부산 해운대구 수영강변대로 120 (우동, 영화의전당)",35.1712188,129.1266587
성남문화재단,"경기 성남시 분당구 성남대로 808 (야탑동, 성남아트센터)",37.39680335,127.127752
부산과학체험관,부산 동구 중앙대로260번길 11 (초량동),35.12030255,129.0438704
삼성전자(기흥캠퍼스),"경기 용인시 기흥구 삼성로 1 (농서동, 삼성전자(주)기흥캠퍼스)",37.2589548,127.0575289
더현대서울,"서울 영등포구 여의대로 108 (여의도동, 파크원)",37.5259638,126.9284184
타임스퀘어,"서울 영등포구 영중로 15 (영등포동4가, 타임스퀘어)",37.5204548,126.9048814
서울대학교,"서울 관악구 관악로 1 (신림동, 서울대학교)",37.45811495,126.9521607
세운버스,대구 달서구 달서대로 117 (대천동),35.8304035,128.4920454
서울남부지방법원,"서울 양천구 신월로 386 (신정동, 서울남부지방법원)",37.5137896,126.8269819
대왕암공원,"울산 동구 등대로 95 (일산동, 대왕암공원관리동)",35.4923639,129.427469
거제식물원,경남 거제시 거제면 거제남서로 3595 (서정리),34.857314,128.5792243
강남세브란스병원,"서울 강남구 언주로 211 (도곡동, 강남세브란스병원)",37.4923433,127.04661
워커힐호텔,"서울 광진구 워커힐로 177 (광장동, 워커힐호텔)",37.5553271,127.1101533
고양관광정보센터,경기 고양시 일산동구 중앙로 1271-1 (장항동),37.6654373,126.7683171
일산병원,"경기 고양시 일산동구 일산로 100 (백석동, 일산병원)",37.6461931,126.7916029
어린이창의체험관(전라북도),"전북 전주시 덕진구 조경단로 258-18 (송천동1가, 창의체험관)",35.851941,127.1307316
에이치디씨 아이파크몰,"서울 용산구 한강대로23길 55 (한강로3가, 용산역)",37.5299526,126.9648271
완도파출소,"전남 완도군 완도읍 중앙길 93 (군내리, 완도해양경찰서)",0,0
마산로봇랜드,경남 창원시 마산합포구 구산면 로봇랜드로 250 (반동리),35.0778449,128.5850267
메가박스(화곡점),"서울 강서구 화곡로 142 (화곡동, 메가박스)",37.5436105,126.8432657
타임테라스,"경기 화성시 동탄중앙로 220 (반송동, 메타폴리스)",37.2133569,127.076422
(주)대중교통,"경남 창원시 마산합포구 현동로 252 (덕동동, 덕동 시내버스 공영 차고지)",35.1344203,128.5636404
제일교통(주),"경남 창원시 마산합포구 현동로 252 (덕동동, 덕동 시내버스 공영 차고지)",35.1344203,128.5636404
마창여객(주),"경남 창원시 마산합포구 가포로 265 (가포동, 마창여객)",35.171932,128.561496
로템에스알에스,서울 동작구 보라매로5길 지하 24 (신대방동),0,0
진접역,경기 남양주시 진접읍 경복대로 지하 244 (금곡리),37.7165253,127.2042804
오남역,경기 남양주시 오남읍 진건오남로 지하 929 (양지리),37.705596,127.1928601
별내별가람역,경기 남양주시 별내3로 지하 345 (별내동),37.6678242,127.1162693
해운대관광안내소,"부산 해운대구 해운대해변로 264 (우동, 해운대종합관광봉사센타)",35.1608312,129.1419619
(주)마인버스,"경남 창원시 마산합포구 현동로 252 (덕동동, 덕동 시내버스 공영 차고지)",35.1344203,128.5636404
여수여객자동차,"전남 여수시 좌수영로 531 (둔덕동, 여수여객)",34.7693216,127.69458
한강사업본부(여의도안내센터),"서울 영등포구 여의동로 330 (여의도동, 한강사업본부 여의도안내센터)",37.5248101,126.9352732
내포보부상촌,충남 예산군 덕산면 온천단지1로 55 (사동리),36.6934272,126.6546982
스카이라인루지부산,부산 기장군 기장읍 기장해안로 205 (시랑리),35.1941471,129.219136
메가박스(홍대점),"서울 마포구 양화로 147 (동교동, 아일렉스)",37.5507194,126.9156977
청와대재단,"서울 종로구 청와대로 1 (세종로, 청와대)",37.5837863,126.9765143
인천광역시교육청부평도서관,"인천 부평구 경원대로 1191 (십정동, 부평도서관)",37.4849559,126.7047784
안산휴게소(강릉방향),"경기 안산시 상록구 서해로 2810 (사사동, 안산휴게소)",37.2984693,126.9148632
안산휴게소(인천방향),"경기 안산시 상록구 서해로 2810 (사사동, 안산휴게소)",37.2984693,126.9148632
영진교통(주),대구 북구 동호동 233,35.96602,128.56596
인천광역시교육청학생교육문화회관,"인천 중구 자유공원로 12 (인현동, 인천학생교육문화회관)",37.4751803,126.6236616
국민건강보험공단(부산남부),"부산 수영구 광남로48번길 24 (남천동, 건양빌딩)",35.1465088,129.1124604
레고랜드 코리아 리조트(보안팀),강원 춘천시 하중도길 128 (중도동),37.8856858,127.6992627
국립한글박물관,"서울 용산구 서빙고로 139 (용산동6가, 국립한글박물관)",37.52114965,126.9809372
국립농업박물관,경기 수원시 권선구 수인로 154 (서둔동),37.2826142,126.9716115
북부운수(신내),"서울 중랑구 신내역로 25 (신내동, 중랑권역공영차고지)",37.6143788,127.1051363
메가박스(목동점),"서울 양천구 목동동로 309 (목동, 중소기업유통센터(행복한백화점))",37.526657,126.8748737
대덕교통(주),대구 동구 경안로 700 (동호동),35.8765032,128.7140121
강북삼성병원,"서울 종로구 새문안로 29 (평동, 강북삼성병원)",37.5686012,126.9673782
강북삼성병원서울검진센터,서울 중구 세종대로 67 (태평로2가),37.5603583,126.9752395
광주시민체육관,경기 광주시 청석로 85 (양벌동),37.4105263,127.2652108
벡스코시설관리(주),"부산 해운대구 APEC로 55 (우동, 벡스코)",35.1688423,129.1363415
메가박스더부티크(목동현대백화점),"서울 양천구 목동동로 257 (목동, 현대하이페리온)",37.526657,126.8748737
메가박스(마곡점),"서울 강서구 공항대로 247 (마곡동, 퀸즈파크나인)",37.5616091,126.8076801
곤지암리조트,경기 광주시 도척면 도척윗로 278 (도웅리),37.3375054,127.2963384
해병대체력단련장,경기 화성시 봉담읍 방골길 86 (덕리),0,0
경북교통(주),대구 동구 경안로 752 (동호동),35.8765032,128.7140121
인천 유나이티드,"인천 중구 참외전로 246 (도원동, 인천전용축구경기장)",37.4747397,126.631751
조선대학교병원,"광주 동구 필문대로 365 (학동, 조선대학교병원)",35.1637567,126.9233229
하나로마트(광주점),"광주 광산구 임방울대로 261 (신가동, 농수산물유통센터)",35.18510715,126.8185564
신분당선,"서울 서초구 남부순환로 지하 2585 (서초동, 양재역)",0,0
광교역(신분당선),경기 수원시 영통구 이의동 740-1,37.2993838,127.0491242
광교중앙역(신분당선),경기 수원시 영통구 도청로 지하 45 (이의동),37.2918648,127.0471546
상현역(신분당선),"경기 용인시 수지구 광교중앙로 지하 312 (상현동, 상현역)",37.2959605,127.0688299
성복역(신분당선),경기 용인시 수지구 수지로 지하 134 (성복동),37.3154785,127.0822053
수지구청(신분당선),"경기 용인시 수지구 풍덕천로 지하 120 (풍덕천동, 수지구청역)",37.3179858,127.0858561
동천역(신분당선),"경기 용인시 수지구 신수로 지하 760 (동천동, 동천역)",37.3371125,127.1028176
미금역(신분당선),"경기 성남시 분당구 성남대로 지하 156 (금곡동, 미금역)",37.3724397,127.1081833
정자역(신분당선),"경기 성남시 분당구 성남대로 지하 333 (정자동, 정자역)",37.3724397,127.1081833
판교역(신분당선),"경기 성남시 분당구 판교역로 지하 160 (백현동, 판교역)",37.3960504,127.109674
청계산입구역(신분당선),"서울 서초구 청계산로 지하 179 (신원동, 청계산입구역)",0,0
양재시민의숲역(신분당선),"서울 서초구 매헌로 지하 116 (양재동, 양재시민의숲역(매헌역))",0,0
양재역(신분당선),"서울 서초구 남부순환로 지하 2585 (서초동, 양재역)",0,0
강남역(신분당선),"서울 강남구 강남대로 지하 396 (역삼동, 강남역)",0,0
신논현역(신분당선),"서울 강남구 봉은사로 지하 102 (역삼동, 신논현역)",0,0
논현역(신분당선),"서울 강남구 학동로 지하 102 (논현동, 논현역)",0,0
신사역(신분당선),"서울 강남구 도산대로 지하 102 (신사동, 신사역)",0,0
신분당선 유실물센터,"서울 서초구 남부순환로 지하 2585 (서초동, 양재역)",0,0
현대백화점 디큐브시티,"서울 구로구 경인로 662 (신도림동, 디큐브시티)",37.4894302,126.8247983
진해여객자동차(주),경남 창원시 진해구 진희로 3 (태평동),35.1479045,128.6917036
국립일제강제동원역사관,"부산 남구 홍곡로320번길 100 (대연동, 일제강제동원역사관)",35.12454795,129.0920546
(주)대덕운수,경기 고양시 일산동구 견달산로 246-3 (식사동),37.6860072,126.8200766
도봉운전면허시험장,"서울 노원구 동일로 1449 (상계동, 도봉운전면허시험장)",37.6577576,127.05926
중구문화재단,"서울 중구 퇴계로 387 (흥인동, 충무아트센터)",37.5656896,127.0147355
화성시 우리꽃식물원,"경기 화성시 팔탄면 3.1만세로 777-17 (매곡리, 우리꽃식물원)",37.129249,126.9053459
서울아트책보고,"서울 구로구 경인로 430 (고척동, 고척스카이돔)",37.4982641,126.8671952
보성여객,"충남 천안시 서북구 부대중앙길 24 (부대동, 보성여객자동차(주))",36.8415548,127.1515956
스타벅스(목동역),서울 양천구 목동로 203 (신정동),37.5258787,126.8644
삼안여객,"충남 천안시 서북구 공단로 78-15 (성성동, 삼안여객사무실)",36.8447801,127.1248878
새천안교통,"충남 천안시 서북구 부대중앙길 12 (부대동, (유)새천안교통)",36.8415548,127.1515956
스타벅스(방화DT),서울 강서구 방화대로 375 (방화동),37.5783465,126.8158749
스타벅스(김포공항DT점),서울 강서구 개화동로 517 (방화동),37.5922532,126.8045214
오산시시설관리공단(세교복지타운수영장),"경기 오산시 수청로 192 (금암동, 오산세교 종합복지관)",37.177113,127.0448321
스타벅스(목동오목로),"서울 양천구 오목로 279 (목동, 현대프라자)",37.5232816,126.8499585
스타벅스(화곡역8번출구점),서울 강서구 강서로 179 (화곡동),37.5496357,126.8350607
스타벅스(마곡나루공원점),서울 강서구 마곡중앙5로 47 (마곡동),37.5667106,126.827658
스타벅스(강서우장산점),"서울 강서구 강서로 231 (화곡동, 우장산역 해링턴 타워)",37.5338039,126.8454776
스타벅스(마곡웰튼점),서울 강서구 마곡중앙5로 22 (마곡동),37.5667106,126.827658
스타벅스(우장산역점),"서울 강서구 강서로 267 (내발산동, 송화쇼핑센터)",37.5497037,126.8360897
스타벅스(까치산역점),"서울 강서구 강서로13길 3 (화곡동, 동진빌딩)",37.5319384,126.8453191
서현도서관,"경기 성남시 분당구 중앙공원로 77 (서현동, 서현도서관)",37.38346745,127.1324852
비발디파크,"강원특별자치도 홍천군 서면 한치골길 262 (팔봉리, 대명비발디파크)",37.6377815,127.6741624
서울랜드,"경기 과천시 광명로 181 (막계동, 서울랜드)",37.4340909,127.0202634
다이소(동두천지행점),경기 동두천시 지행로 67 (지행동),37.8924645,127.0593373
다이소(당고개역점),서울 노원구 덕릉로126길 2 (상계동),37.6709047,127.0824808
다이소(상계보람점),"서울 노원구 한글비석로 470 (상계동, 동서기업빌딩)",37.6661065,127.0694863
다이소(상계1호점),서울 노원구 한글비석로22길 30-1 (중계동),37.6597154,127.0726934
다이소(노원문화의거리점),"서울 노원구 노해로79길 6-19 (상계동, 화랑상가)",37.6549542,127.0616833
다이소(노원본점),서울 노원구 동일로 1392 (상계동),37.6458723,127.063705
다이소(중계역점),"서울 노원구 동일로 1308 (중계동, 정안프라자)",37.6408003,127.0667787
다이소(중계동점),"서울 노원구 한글비석로 242 (중계동, 삼부프라자)",37.6490911,127.076459
다이소(양주삼숭점),경기 양주시 부흥로 2119 (삼숭동),37.7786003,127.0534537
다이소(양주회정동점),경기 양주시 회정동 321-10,37.8398342,127.0507351
다이소(옥정신도시점),"경기 양주시 옥정로 208 (옥정동, 선양프라자)",37.8224752,127.0916077
다이소(양주고읍점),"경기 양주시 고읍남로 20 (광사동, 필립프라자)",37.7927146,127.0775817
다이소(양주덕정점),경기 양주시 화합로 1449 (덕정동),37.8385291,127.0897885
다이소(송추계곡입구점),경기 양주시 장흥면 가마골로 4 (부곡리),37.719152,126.9752048
다이소(의정부점),경기 의정부시 시민로131번길 55 (의정부동),37.739582,127.0497888
다이소(의정부녹양점),"경기 의정부시 체육로 306-10 (녹양동, 경원빌딩)",37.7593626,127.0409771
다이소(의정부2호점),경기 의정부시 태평로 72 (의정부동),37.7436445,127.0514611
다이소(의정부역서부점),경기 의정부시 시민로 75 (의정부동),37.738285,127.0400716
다이소(가능역점),경기 의정부시 신촌로 79 (가능동),37.7504666,127.0436508
다이소(의정부민락2호점),경기 의정부시 민락로 239 (민락동),37.7452511,127.104873
다이소(의정부민락점),경기 의정부시 용민로182번길 17 (민락동),37.7444697,127.0941
다이소(의정부회룡점),"경기 의정부시 평화로 375 (호원동, 회룡프라자)",37.7580838,127.042856
다이소(쌍문세라믹사거리),서울 도봉구 도당로 7 (쌍문동),37.6590215,127.0345857
다이소(쌍문역),서울 도봉구 도봉로 491 (쌍문동),37.6915496,127.0452801
다이소(방학역),서울 도봉구 도봉로 696 (방학동),37.6915496,127.0452801
다이소(포천2호점),경기 포천시 호국로 1274 (어룡동),37.9024637,127.2097209
다이소(대지시장점),서울 강북구 솔샘로 239 (미아동),37.6201,127.01354
다이소(포천본점),경기 포천시 호국로 918 (설운동),37.9727806,127.2487869
다이소(포천송우사거리점),"경기 포천시 소흘읍 송우로 34 (송우리, 소흘농협 하나로마트)",37.8288301,127.1436665
다이소(삼양시장점),"서울 강북구 삼양로 234 (미아동, 대건빌딩)",37.632879,127.0172684
다이소(수유시장점),"서울 강북구 도봉로 260 (미아동, 운산빌딩)",37.6264941,127.0261091
다이소(수유본점),서울 강북구 도봉로 342 (번동),37.6380504,127.0261873
다이소(강북구청사거리점),"서울 강북구 한천로 1038 (수유동, 천지빌딩,유료주차장)",37.6365888,127.0310424
다이소(미아사거리점),"서울 강북구 월계로 3 (미아동, 덕신빌딩)",37.62339045,127.0467831
다이소(가락시장역점),"서울 송파구 중대로 109 (가락동, 대동빌딩)",37.491351,127.114742
다이소(강남구청역점),"서울 강남구 학동로 지하 346 (삼성동, 강남구청역)",0,0
다이소(강남본점),"서울 강남구 강남대로 372 (역삼동, FINE TOWER)",37.4906851,127.0312038
다이소(강남역2호점),"서울 강남구 테헤란로 109 (역삼동, 강남제일빌딩)",37.5036201,127.0456997
다이소(개포동점),"서울 강남구 선릉로 30 (개포동, 개포빌딩)",37.4824149,127.061184
다이소(교대역점),"서울 서초구 서초대로 320 (서초동, 케이타워 서초)",37.4936592,127.0137025
다이소(남부터미널점),"서울 서초구 서초중앙로 36 (서초동, 준영빌딩)",37.5031307,127.0112106
다이소(내방역점),서울 서초구 서초대로24길 3 (방배동),37.4863236,126.9936125
다이소(화성향남점),경기 화성시 향남읍 발안로 72 (행정리),37.1341679,126.9382408
다이소(대치본점),서울 강남구 도곡로 435 (대치동),37.4982798,127.0582632
다이소(대치역점),"서울 강남구 남부순환로 2921 (대치동, 남서울종합상가)",37.4936085,127.0618634
다이소(화성향남2지구점),경기 화성시 향남읍 상신하길로298번길 7-29 (하길리),0,0
다이소(화성봉담2호점),"경기 화성시 봉담읍 삼천병마로 1256-3 (상리, 대정빌딩)",37.21857865,126.9472759
다이소(도곡점),"서울 강남구 도곡로 188 (도곡동, 도곡스퀘어)",37.4941628,127.0466199
다이소(매봉역점),"서울 강남구 남부순환로 2748 (도곡동, 아성(ASUNG))",37.4878492,127.0492205
다이소(평택장당점),경기 평택시 송탄로 5 (장당동),37.0668324,127.058711
다이소(방배역점),"서울 서초구 효령로 117 (방배동, 보리빌딩)",37.4767111,126.9861651
다이소(평택역점),경기 평택시 평택로 40 (평택동),36.9879493,127.090381
다이소(방이시장점),"서울 송파구 백제고분로48길 5 (방이동, 왕산빌딩)",37.5116945,127.1138164
다이소(평택세교점),경기 평택시 평택로 311 (세교동),36.9879493,127.090381
다이소(석촌점),"서울 송파구 가락로 103 (석촌동, 엄마손백화점)",37.50151,127.10857
다이소(선릉점),"서울 강남구 테헤란로 414 (대치동, 엘앤비타워)",37.5036201,127.0456997
다이소(송파구청점),"서울 송파구 오금로 87 (방이동, 잠실리시온)",37.5145854,127.1074697
다이소(송파파크하비오점),"서울 송파구 송파대로 111 (문정동, 파크하비오)",37.4820498,127.1239533
다이소(신논현역점),"서울 강남구 강남대로 470 (역삼동, 808타워)",37.4906851,127.0312038
다이소(신사역점),"서울 강남구 강남대로 606 (논현동, 삼주빌딩)",37.50816,127.02311
다이소(오산점),"경기 오산시 대원로 11 (오산동, 구미빌딩)",37.1463112,127.0744552
다이소(오산원동점),경기 오산시 남부대로 335 (원동),37.1357705,127.0701114
다이소(압구정역점),"서울 강남구 논현로 878 (신사동, 중산빌딩)",37.5181751,127.0288611
다이소(안성옥산점),경기 안성시 중앙로 180 (옥산동),37.0096058,127.2635438
다이소(양재2호점),"서울 서초구 남부순환로 2614 (양재동, 한솔로이젠트)",37.4830478,127.0237158
다이소(영동프라자점),"서울 강남구 강남대로128길 20 (논현동, 영동프라자)",37.5100561,127.023491
다이소(오금동점),서울 송파구 동남로29길 4 (오금동),0,0
다이소(안성2호점),경기 안성시 중앙로 387 (대천동),37.0096058,127.2635438
다이소(일원역점),"서울 강남구 일원로 115 (일원동, 삼성생명 일원역 빌딩)",37.48405235,127.0846214
다이소(잠실점),서울 송파구 석촌호수로 88 (잠실동),37.5085206,127.0873192
다이소(잠실종합운동장역점),"서울 송파구 올림픽로 74 (잠실동, 잠실월드메르디앙)",37.51138455,127.079249
다이소(송탄본점),경기 평택시 경기대로 1636 (신장동),37.1062986,127.0638375
다이소(코엑스몰점),"서울 강남구 봉은사로 524 (삼성동, 코엑스인터콘티넨탈서울)",37.5128251,127.0572645
다이소(세마대사거리점),경기 오산시 경기대로 845 (세교동),37.191654,127.0459211
다이소(한티역점),서울 강남구 선릉로 227 (도곡동),37.5277685,127.0406915
다이소(고덕점),"서울 강동구 동남로75길 13-7 (명일동, 배재빌딩)",37.553735,127.1557531
다이소(길동점),서울 강동구 양재대로 1490 (길동),37.5383683,127.1402049
다이소(청주율량2지구점),"충북 청주시 청원구 충청대로 98 (율량동, 한길빌딩)",36.7253753,127.5420669
다이소(둔촌동역점),"서울 강동구 양재대로 1355 (성내동, 오스카빌딩)",37.5234197,127.134197
다이소(미사조정경기장점),"경기 하남시 미사대로 456 (망월동, 라파르코)",37.5483521,127.2196332
다이소(상일동역점),"서울 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",37.5555804,127.1577313
다이소(스타필드위례점),"경기 하남시 위례대로 200 (학암동, 스타필드시티 위례점)",37.480709,127.1482014
다이소(스타필드하남점),"경기 하남시 미사대로 750 (신장동, 스타필드 하남)",37.5452804,127.223715
다이소(청주오송점),충북 청주시 흥덕구 오송읍 오송생명로 158 (연제리),36.6319257,127.3284682
다이소(청주신봉네거리),충북 청주시 흥덕구 사운로 303 (신봉동),36.6479146,127.4766396
다이소(암사역점),"서울 강동구 올림픽로 779 (암사동, 대동빌딩)",37.5504049,127.1283204
다이소(위례본점),"서울 송파구 위례광장로 136 (장지동, 위례아이파크)",37.4755135,127.1419527
다이소(청주산남2호점),충북 청주시 서원구 1순환로 892 (산남동),36.6217421,127.4680107
다이소(청주사창점),충북 청주시 서원구 사직대로 122 (사창동),36.6363159,127.4784409
다이소(천호본점),서울 강동구 천호대로 1012 (성내동),37.5390803,127.1251175
다이소(청주분평점),"충북 청주시 서원구 1순환로 1109 (분평동, 호인리더스빌딩)",36.6217421,127.4680107
다이소(천호점),"서울 강동구 올림픽로 674 (천호동, 로석빌딩)",37.5504049,127.1283204
다이소(하남감일점),경기 하남시 감일백제로 181 (감이동),37.4975239,127.1616827
다이소(청주분평2호점),충북 청주시 서원구 청남로 2018 (분평동),36.5316479,127.4271104
다이소(하남미사역점),"경기 하남시 미사강변동로 95 (망월동, 힐스테이트 미사역 그랑파사쥬(12-1BL))",37.5637525,127.1917564
다이소(청주본점),충북 청주시 상당구 성안로 19-2 (북문로1가),36.6366048,127.4889944
다이소(하남미사점),경기 하남시 미사강변대로226번길 80 (망월동),37.5684694,127.1858303
다이소(하남시청점),"경기 하남시 대청로 9 (신장동, 우정빌딩)",37.5403431,127.2160034
다이소(하남신장시장점),"경기 하남시 신장로 130-5 (덕풍동, 계명빌딩)",37.5387307,127.2039144
다이소(청주방서점),충북 청주시 상당구 단재로 309 (방서동),36.60275725,127.5032956
다이소(강릉교동점),강원특별자치도 강릉시 솔올로5번길 18-2 (교동),37.7638512,128.8764482
다이소(청주금천점),충북 청주시 상당구 중고개로 311 (금천동),36.628243,127.506921
다이소(강릉입암점),강원특별자치도 강릉시 용지로 23 (입암동),37.7600609,128.9041386
다이소(청주강서점),충북 청주시 흥덕구 가로수로1164번길 41-56 (강서동),36.6265645,127.4264158
다이소(제천본점),충북 제천시 장평천로 1 (강제동),37.1243576,128.22329
다이소(강릉중앙점),강원특별자치도 강릉시 금성로 34 (금학동),37.7535366,128.8972617
다이소(동해천곡점),강원특별자치도 동해시 한섬로 113-7 (천곡동),37.5206052,129.113885
다이소(삼척점),"강원특별자치도 삼척시 척주로 10 (남양동, 먹보왕만두종합분식)",37.4423882,129.1752655
다이소(속초미시령점),강원특별자치도 속초시 미시령로 3269 (교동),38.2045479,128.5665568
다이소(속초본점),강원특별자치도 속초시 동해대로 4038 (조양동),38.2077761,128.5641999
다이소(태백황지점),"강원특별자치도 태백시 황지로 168 (황지동, 원마트)",37.1799062,128.9795919
다이소(평창진부점),강원특별자치도 평창군 진부면 경강로 3577 (하진부리),37.6325461,128.5552971
다이소(평창횡계점),강원특별자치도 평창군 대관령면 올림픽로 47 (횡계리),37.6691599,128.7056518
다이소(경북도청신도시점),경북 예천군 호명면 수변로 109 (산합리),36.574567,128.4717733
다이소(구미구평점),경북 구미시 인동남길 182 (구평동),36.0943313,128.4322852
다이소(구미봉곡본점),경북 구미시 야은로 288 (봉곡동),36.1258182,128.3577198
다이소(음성혁신도시점),충북 음성군 맹동면 원중로 1363 (두성리),36.89856,127.55622
다이소(구미신평점),경북 구미시 구미대로 302 (신평동),36.087095,128.3612758
다이소(오창점),충북 청주시 청원구 오창읍 중심상업로 30 (양청리),36.7120456,127.4297589
다이소(구미옥계점),경북 구미시 산호대로29길 7-17 (옥계동),36.1379378,128.4212322
다이소(구미인의점),경북 구미시 인동9길 3 (인의동),36.1013474,128.4253815
다이소(구미중앙시장점),경북 구미시 구미중앙로11길 17 (원평동),36.13082545,128.3307608
다이소(태안터미널점),충남 태안군 태안읍 동백로 309 (동문리),36.7472728,126.3116761
다이소(구미형곡네거리점),경북 구미시 송정대로 5 (송정동),36.1193983,128.3553848
다이소(구미확장지구점),경북 구미시 산동읍 신당1로 58 (신당리),36.1541233,128.4337624
다이소(김천부곡점),경북 김천시 송설로 155 (부곡동),36.1239447,128.0944889
다이소(김천시청점),경북 김천시 시청로 103 (신음동),36.128499,128.1181642
다이소(문경모전점),경북 문경시 당교로 258 (모전동),36.585031,128.1847858
다이소(상주서문사거리점),경북 상주시 중앙로 185 (서문동),36.41556055,128.1638444
다이소(안동옥동점),경북 안동시 경북대로 376 (옥동),36.5958294,128.7006826
다이소(안동태화점),경북 안동시 경동로 535 (태화동),36.5721185,128.7010241
다이소(영주본점),"경북 영주시 대학로 37 (휴천동, 다이소)",36.828793,128.6057106
다이소(칠곡왜관점),경북 칠곡군 왜관읍 관문로 34 (왜관리),35.9881774,128.3957963
다이소(칠곡중리2호점),경북 칠곡군 석적읍 유학로 1 (중리),36.0791924,128.4123174
다이소(낙성대점),서울 관악구 남부순환로 1960 (봉천동),37.481223,126.9527151
다이소(난곡사거리점),"서울 관악구 남부순환로 1474 (신림동, (주)코스메디슨 사옥)",37.4814467,126.9142517
다이소(천안청수지구점),충남 천안시 동남구 남부대로 322 (청당동),36.78133785,127.1529184
다이소(당산점),"서울 영등포구 양평로 49 (당산동5가, 대림빌딩)",37.5366186,126.8964835
다이소(천안중앙시장점),"충남 천안시 동남구 사직로 6-1 (사직동, 병천상회)",36.8018802,127.1493329
다이소(천안쌍용점),"충남 천안시 서북구 차돌들길 7-13 (쌍용동, JG빌딩)",0,0
다이소(천안성정2호점),"충남 천안시 서북구 서부17길 4 (성정동, 대일빌딩)",36.8240376,127.1378354
다이소(천안불당점),충남 천안시 서북구 불당34길 8 (불당동),36.8066817,127.1062037
다이소(천안불당2호점),충남 천안시 서북구 불당24로 45-9 (불당동),36.8231768,127.1072734
다이소(천안본점),충남 천안시 동남구 만남로 24 (신부동),36.8190269,127.1579991
다이소(아산탕정점),충남 아산시 탕정면 탕정면로 54-18 (명암리),36.8195733,127.0841381
다이소(아산점),충남 아산시 온궁로 27-1 (온천동),36.78221915,127.0035807
다이소(대림2호점),"서울 영등포구 도림로 157 (대림동, 대림빌딩)",37.514557,126.8940808
다이소(아산장재점),충남 아산시 배방읍 용연로 156-20 (장재리),36.7883756,127.0902511
다이소(아산방축점),충남 아산시 온천대로 1368 (방축동),36.7837395,126.990078
다이소(아산모종점),충남 아산시 모종남로12번길 50 (모종동),36.7771601,127.0239371
다이소(대림썬프라자점),"서울 영등포구 신길로 39 (대림동, 썬프라자)",37.4928559,126.9093605
다이소(아산둔포점),충남 아산시 둔포면 아산밸리중앙로 106 (석곡리),36.9222882,127.053031
다이소(대방남부점),서울 동작구 노량진로 4 (대방동),37.5140969,126.9414973
다이소(서산본점),충남 서산시 서해로 3374 (석남동),36.7688779,126.4561
다이소(서산동부시장점),충남 서산시 고운로 193 (동문동),36.7853427,126.4656942
다이소(대방점),"서울 동작구 여의대방로 190 (대방동, 대광빌딩)",37.5044436,126.9221002
다이소(보라매점),"서울 동작구 보라매로5가길 16 (신대방동, 보라매아카데미타워)",37.4916114,126.9246859
다이소(봉천2호점),"서울 관악구 남부순환로 1731 (봉천동, 자애빌딩)",37.481223,126.9527151
다이소(서산대산점),충남 서산시 대산읍 충의로 1993 (대산리),36.9557332,126.4214965
다이소(봉천본점),"서울 관악구 관악로 195 (봉천동, 관악위버폴리스)",37.4811907,126.9527472
다이소(당진시곡점),충남 당진시 서해로 6260 (시곡동),36.8811034,126.8115408
다이소(당진본점),충남 당진시 당진중앙2로 221 (읍내동),36.8950134,126.6321967
다이소(사당1호점),서울 동작구 동작대로 43 (사당동),37.5059137,126.9806884
다이소(사당2호점),서울 동작구 남부순환로 2057 (사당동),37.4767722,126.9799844
다이소(상도점),서울 동작구 상도로 277 (상도1동),37.5018936,126.9487807
다이소(서울대입구점),서울 관악구 남부순환로 1840 (봉천동),37.481223,126.9527151
다이소(성대시장점),"서울 동작구 상도로 102 (상도동, 성대시장)",37.5049997,126.9448754
다이소(신림3호점),"서울 관악구 신림로 318 (신림동, 청암두산위브센티움)",37.4840662,126.9280932
다이소(신림역1호점),서울 관악구 신림로 354 (신림동),37.4840662,126.9280932
다이소(신림점),"서울 관악구 호암로 605 (신림동, 쥬얼리S타워)",37.46277445,126.9323913
다이소(여의도점),서울 영등포구 여의나루로 61 (여의도동),37.5232998,126.926277
다이소(내포신도시점),"충남 홍성군 홍북읍 청사로150번길 20 (신경리, 광명헤세드)",36.6587301,126.6808308
다이소(춘천후평점),강원특별자치도 춘천시 후석로 338 (후평동),37.8827138,127.7480455
다이소(영등포역점),서울 영등포구 영중로 18 (영등포동3가),37.5204548,126.9048814
다이소(이수점),서울 동작구 동작대로 123 (사당동),37.483335,126.981449
다이소(춘천소양로점),강원특별자치도 춘천시 소양로 206 (소양로1가),37.89146,127.72572
다이소(광주광천점),"광주 서구 죽봉대로 122 (광천동, (주)하이마트)",35.16723825,126.8832501
다이소(광주금호점),광주 서구 회재로 899 (금호동),35.12319665,126.8620696
다이소(광주도천점),광주 광산구 임방울대로 581 (도천동),35.2088719,126.8235082
다이소(광주동림지구점),광주 서구 하남대로 662 (동천동),35.1716619,126.8708103
다이소(원주혁신점),강원특별자치도 원주시 유만길 9 (반곡동),0,0
다이소(원주태장점),강원특별자치도 원주시 현충로 243 (태장동),37.3762296,127.9505475
다이소(원주중앙시장점),강원특별자치도 원주시 원일로 123 (일산동),37.3504585,127.9479487
다이소(원주무실점),강원특별자치도 원주시 시청로 102 (무실동),37.3409081,127.9218024
